customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
770,0,0,0,1,44,1,2,0,0,2,0,0,2,2,1,1,3,77.55,3004,0
3065,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,19.85,5088,0
2263,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.25,5505,1
1944,0,0,1,1,37,1,2,1,0,0,0,0,2,2,0,1,2,95.25,2878,0
598,0,1,0,0,10,1,0,1,0,0,2,0,0,2,0,1,1,84.6,6252,1
4489,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,1,0,25.05,6217,0
5899,1,0,1,0,35,0,1,0,2,0,2,0,2,2,1,0,1,53.15,1531,0
4576,0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,2,20.15,6344,0
91,0,1,1,0,39,1,2,1,0,0,0,2,2,2,0,1,2,101.25,3372,0
836,1,1,1,0,43,1,0,1,0,2,2,0,2,2,1,1,0,100.55,3664,0
5535,0,0,1,1,17,1,2,2,1,1,1,1,1,1,0,0,3,24.1,3487,1
4511,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.3,994,0
4176,0,0,1,0,49,1,2,0,2,2,2,0,0,2,1,0,2,71.8,3005,0
4433,1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.7,315,0
2483,0,0,1,1,64,0,1,0,0,2,2,2,0,2,2,0,2,49.85,2794,0
3505,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,69.6,1693,0
6419,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.75,1488,0
2004,1,0,1,0,40,1,0,1,0,2,2,0,0,0,1,0,2,80.8,2724,0
3354,0,0,0,1,1,1,0,0,2,2,0,2,0,0,0,1,2,60.0,4909,1
3709,1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,1,2,86.55,5204,1
4951,0,1,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.85,1622,1
1732,0,1,1,0,34,1,0,0,0,0,2,2,2,0,1,0,0,64.2,1735,0
2693,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.0,3027,0
3560,0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,2,50.75,1640,1
109,0,1,1,0,58,1,0,1,2,2,0,2,2,2,1,1,1,105.5,5047,1
3111,1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,2,19.2,6333,0
3045,1,1,0,0,6,1,0,1,2,0,0,0,2,0,0,1,0,85.15,4259,1
6592,1,0,0,0,43,1,0,1,2,2,2,2,0,0,1,1,1,90.65,3320,0
6741,1,0,1,1,41,1,0,2,1,1,1,1,1,1,2,1,3,20.0,6280,0
3837,1,0,0,0,5,1,0,1,0,2,0,0,0,0,0,1,2,74.65,3278,0
219,1,0,0,0,72,0,1,0,2,0,2,2,2,2,2,1,1,61.2,3727,0
3977,1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.95,5375,0
2767,1,0,1,1,9,1,0,0,0,2,0,2,0,0,0,0,3,54.8,3847,0
3780,1,1,1,0,72,1,2,0,0,0,2,0,2,2,2,1,1,73.45,4451,0
673,0,0,1,0,33,1,0,0,0,0,0,2,0,0,1,1,3,51.45,1280,0
1223,0,0,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,80.45,4737,0
94,1,0,1,0,22,1,0,0,2,0,0,2,0,0,0,1,2,54.2,288,1
1332,0,0,1,0,70,1,2,1,0,2,2,2,2,2,1,1,2,109.5,5855,1
443,1,0,1,1,21,1,2,1,0,2,2,0,2,2,0,0,2,104.4,1772,1
4764,1,0,0,0,15,1,0,1,0,0,2,0,2,0,0,0,2,85.3,402,0
2306,1,1,1,0,29,1,2,1,0,0,0,2,0,0,0,1,2,79.3,2056,0
4581,0,0,1,1,15,1,0,0,0,2,2,2,2,2,0,0,0,76.5,291,0
3743,1,1,1,1,71,1,2,1,2,2,0,0,2,2,0,1,1,105.1,5796,1
542,1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,25.4,1355,0
97,0,0,1,0,19,1,2,1,0,0,0,0,2,0,0,1,2,86.85,1012,0
2658,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,1486,0
3675,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,75.7,5774,1
3155,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.55,6172,0
5019,0,1,1,1,11,1,2,1,0,0,2,0,0,0,0,1,1,78.1,6248,0
3968,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,19.3,1919,0
4456,0,0,1,0,70,1,2,1,0,2,2,2,2,2,2,1,2,110.5,5892,0
1272,0,1,1,0,20,1,2,1,0,0,2,0,2,0,0,0,2,90.8,1553,1
5818,0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,1,0,20.3,3982,0
5704,1,1,0,0,49,1,2,0,2,2,2,2,0,2,2,0,1,81.35,3472,0
4319,0,0,1,1,4,1,2,1,0,2,0,0,2,2,0,1,2,97.95,3286,1
235,1,0,0,0,32,1,2,1,2,2,0,2,2,2,0,1,1,108.15,2972,1
6282,1,0,0,1,2,1,0,0,0,0,0,0,0,2,0,1,2,55.3,157,0
5793,1,1,1,0,69,0,1,0,2,2,0,0,2,2,2,0,1,56.55,3376,0
6926,1,0,0,0,6,1,0,1,0,0,0,0,2,0,0,1,1,80.5,3926,1
742,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,3,19.7,4185,0
1598,0,0,0,0,32,1,2,1,0,2,2,0,2,2,1,1,1,104.05,2959,0
4294,0,0,0,0,27,1,0,0,2,2,0,0,0,0,2,0,0,52.85,899,0
2159,0,1,1,0,27,1,2,1,2,0,0,2,2,2,0,1,0,104.3,2472,1
5546,1,0,0,0,58,1,2,1,0,0,0,2,0,0,0,0,0,80.65,4061,0
5697,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.35,5568,1
6789,0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,1,1,24.65,3986,0
1999,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,1,0,21.3,80,0
6133,0,0,1,1,70,1,2,1,0,2,2,2,2,2,2,1,2,110.2,5860,0
2350,0,0,0,0,13,1,2,1,0,2,2,2,0,0,0,0,2,89.4,258,1
2846,0,0,1,1,36,1,0,0,2,0,0,0,0,0,0,0,1,51.05,1366,0
5091,1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,1,3,19.8,569,0
3476,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.9,1593,0
1085,1,1,0,0,19,1,0,1,2,0,0,0,0,2,0,1,2,87.3,1107,0
3376,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,19.85,591,0
4537,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,3,89.4,5140,0
6508,0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,20.0,6407,0
6171,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1606,0
5656,1,0,1,1,18,1,0,0,2,0,2,2,2,2,0,0,2,83.25,1071,0
3553,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.6,1617,1
2941,1,1,1,0,67,1,2,1,0,2,0,2,2,2,2,0,0,102.9,5492,0
6266,1,0,1,1,69,0,1,0,2,0,2,2,0,0,2,0,3,39.1,2406,0
4150,1,0,0,0,19,1,2,1,0,2,0,0,2,2,0,1,2,99.95,1533,1
3613,1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,3,114.5,6149,0
1640,0,1,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,20.2,5695,0
946,1,1,1,0,40,1,0,0,0,0,0,0,0,2,1,0,2,55.8,1924,0
2496,0,0,1,1,61,1,2,2,1,1,1,1,1,1,2,1,3,24.2,825,0
3377,0,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,1,81.0,6089,1
6837,1,0,1,0,32,1,2,0,2,0,0,2,2,0,1,1,1,72.8,1967,0
3272,0,0,0,0,21,1,2,1,0,2,0,0,2,2,0,1,1,99.85,1598,0
2334,0,1,0,0,59,1,2,1,0,0,2,0,2,2,1,1,2,99.5,4831,0
1649,0,1,1,0,13,1,0,1,0,0,0,0,0,0,0,1,2,70.15,6357,1
638,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,1,20.25,62,0
5287,1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,1,0,26.0,1335,0
5415,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,1,19.9,2862,0
987,0,0,1,1,22,1,0,2,1,1,1,1,1,1,0,0,0,19.05,3866,0
4194,1,1,1,0,15,1,2,1,2,0,2,0,2,0,0,1,2,96.5,716,0
4493,0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.85,94,0
3925,0,1,1,0,28,1,2,2,1,1,1,1,1,1,0,0,3,25.7,5689,0
4127,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,20.3,4020,0
7025,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,5503,1
3189,1,1,1,0,16,1,0,1,0,0,2,2,0,2,0,1,2,91.55,976,0
768,0,0,1,1,48,0,1,0,2,2,0,2,0,0,2,0,3,39.4,1580,0
978,1,1,1,0,30,1,2,1,2,2,2,2,2,0,0,1,0,105.7,2764,0
6777,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.25,1932,0
488,1,1,0,0,57,1,2,1,2,0,0,2,0,2,2,0,2,93.75,4658,0
873,0,1,1,0,68,1,2,1,2,2,0,0,0,2,1,1,1,96.55,5251,1
811,0,0,1,0,23,1,0,0,0,0,0,2,2,0,1,0,0,60.0,633,0
1325,0,0,1,0,65,1,0,0,0,0,0,2,2,0,2,1,1,59.8,3264,0
6118,1,0,1,0,44,1,0,1,0,0,0,0,2,2,1,1,0,90.65,3396,0
2373,0,0,1,1,71,1,2,1,2,2,2,0,2,2,2,1,0,109.0,5851,0
4424,0,0,1,0,37,1,2,0,2,0,2,2,0,0,1,0,1,68.1,2126,0
1052,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.4,2311,0
6094,1,0,1,1,69,1,2,0,0,2,2,2,2,2,2,1,0,81.95,4639,0
178,0,0,0,0,35,1,0,0,2,2,2,0,0,0,0,0,2,60.55,1589,0
6858,1,0,0,0,5,1,0,0,0,2,0,2,0,2,0,1,0,65.6,2937,0
2837,1,0,1,1,58,1,2,1,0,0,0,0,2,0,2,0,0,82.5,4076,0
2991,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,1,0,82.3,4897,0
4307,1,0,1,0,72,1,2,0,2,2,2,2,0,0,2,0,3,68.15,4063,0
2153,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.3,1611,0
1529,0,0,0,0,39,1,0,1,2,0,2,2,2,0,1,1,2,95.55,3185,1
1166,1,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,1,20.2,130,0
1227,0,0,0,0,27,1,0,1,0,0,2,2,0,2,0,1,2,89.2,2019,0
3425,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,5448,1
977,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.3,6298,1
5243,0,0,1,0,18,1,0,1,2,0,0,0,0,0,0,0,2,74.8,805,0
341,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.2,6360,0
6106,0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,1,84.4,4978,0
4758,0,0,0,0,36,1,0,1,0,0,2,2,0,2,0,1,2,87.55,2669,1
3370,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,2,25.15,6511,0
1926,0,0,0,0,25,1,0,2,1,1,1,1,1,1,2,0,1,19.8,4021,0
672,0,0,1,1,40,0,1,0,0,2,0,0,2,2,0,1,2,50.85,1669,0
5125,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,102.4,5182,0
2437,0,1,0,0,15,1,0,1,2,0,2,2,0,2,0,1,3,96.3,790,1
2716,1,0,0,0,14,1,2,0,0,2,0,0,0,0,0,1,1,55.5,5853,0
795,1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,109.75,5988,0
5005,1,0,0,0,39,1,2,1,2,2,0,0,2,2,0,1,2,106.4,3456,0
6039,0,0,1,1,47,0,1,0,2,2,2,0,2,2,2,1,1,60.0,2403,0
801,1,0,1,0,19,1,2,1,2,2,0,2,0,0,0,1,1,88.8,1158,0
3163,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,85.2,4007,1
5721,0,0,0,0,13,0,1,0,0,0,0,0,0,2,0,1,2,35.1,3787,1
5060,0,0,0,0,17,1,2,1,0,0,2,0,0,0,0,0,0,80.05,627,0
6125,1,1,1,0,34,1,2,1,0,0,0,0,0,0,0,1,2,75.55,2073,0
2490,0,0,0,0,42,1,0,0,0,2,0,0,0,0,0,1,2,49.55,1701,0
2906,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.3,3555,1
1066,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1146,0
1152,1,1,1,0,19,1,0,0,2,0,2,0,2,0,0,0,0,66.4,520,0
5567,0,0,0,1,2,1,0,2,1,1,1,1,1,1,0,1,2,19.6,3034,1
5987,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,18.8,186,0
1661,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.4,5877,0
5768,0,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,3,85.95,4324,0
6417,0,0,1,1,17,1,2,1,0,0,0,0,0,2,0,1,2,85.45,836,1
4794,1,0,1,0,61,1,2,0,0,2,2,0,2,2,2,0,0,80.9,4183,0
2387,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.0,5563,1
5748,1,0,1,1,48,1,2,1,2,2,2,2,2,2,2,0,1,111.8,4524,0
536,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,1,20.6,2865,0
1809,1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,85.05,5752,1
245,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,44.6,404,0
3041,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,44.4,3740,1
2233,1,0,0,0,65,1,2,1,0,2,2,0,2,2,2,0,1,105.1,5281,0
2363,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,115.15,6114,0
1188,1,0,1,0,60,1,0,0,2,0,0,0,2,0,1,1,3,59.8,3083,0
6390,0,0,1,0,69,1,2,2,1,1,1,1,1,1,1,1,2,26.3,1288,0
6425,0,1,0,0,35,1,0,1,0,0,0,0,0,0,0,0,2,70.55,2060,0
6946,0,0,0,0,22,1,0,2,1,1,1,1,1,1,0,1,3,20.05,3981,0
3774,1,0,1,1,66,1,2,0,0,2,2,0,2,2,2,0,0,79.85,4387,0
943,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,5506,1
6682,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,79.35,5965,1
2200,1,0,1,1,34,1,2,1,0,0,2,0,0,2,0,1,1,90.05,2693,0
272,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1204,0
4918,1,0,1,1,31,0,1,0,2,0,2,2,2,2,1,0,2,59.95,1408,0
4795,1,0,0,1,30,1,2,2,1,1,1,1,1,1,1,0,0,25.35,5632,0
6932,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,0,90.8,6052,1
4263,1,0,1,1,20,1,0,1,0,0,0,0,0,0,0,1,2,70.45,869,1
3501,1,1,1,0,19,0,1,0,0,2,2,0,0,0,0,1,1,34.3,4762,0
3558,0,0,1,0,65,1,2,1,2,0,2,0,2,2,0,1,2,105.05,5460,0
3235,0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.3,4929,0
1974,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,19.15,437,0
2058,0,0,0,0,2,0,1,0,0,2,0,0,2,2,0,0,2,51.4,6467,0
6909,1,0,1,1,53,1,2,0,2,0,0,2,0,2,0,0,2,71.85,3275,0
1406,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,75.4,4453,0
1048,0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,0,49.7,2556,0
5069,1,1,0,0,70,0,1,0,0,0,0,0,2,2,1,1,2,45.25,2839,1
2061,0,0,0,0,13,1,2,0,2,0,2,0,2,2,0,1,2,78.75,6520,0
1024,1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,0,81.6,2439,0
2011,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,70.4,974,0
3188,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.8,2107,1
2345,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,76.1,2226,0
6599,0,0,0,0,62,1,2,1,0,0,0,0,2,2,1,1,0,94.0,4751,0
7007,1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,103.95,5784,0
175,1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,1,0,19.95,429,0
4915,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,703,1
2884,0,1,0,0,35,1,2,1,2,2,2,2,2,2,1,1,0,110.8,3282,0
2367,1,1,1,0,21,1,0,1,0,0,0,0,0,0,0,1,2,69.1,872,1
6428,1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,96.1,4917,0
5583,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,3,48.8,5624,0
1605,0,0,0,0,55,1,0,0,2,0,0,0,0,0,0,1,1,50.55,2446,0
6949,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,3,44.65,3993,0
251,0,0,1,1,17,1,2,1,0,0,2,0,2,0,0,0,2,88.25,850,1
5851,0,0,0,0,61,1,0,2,1,1,1,1,1,1,1,0,0,19.45,607,0
1487,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,89.3,5149,0
3135,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,70.0,954,1
6774,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,3,19.25,5356,0
6740,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,70.5,308,0
5642,0,0,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,97.35,1745,1
3585,0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,0,19.65,6374,0
1793,0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.85,5620,0
5319,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.65,5376,0
1663,1,1,1,0,44,1,0,2,1,1,1,1,1,1,2,1,1,19.35,6196,0
6486,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.0,3733,0
2375,0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,94.4,3649,0
385,1,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,0,25.9,637,1
503,1,0,0,0,24,1,2,0,2,0,0,0,0,0,0,1,0,55.65,733,1
3165,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,5448,1
1438,0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,75.4,688,0
2057,0,0,0,0,10,1,2,1,0,0,2,0,2,2,0,1,2,100.6,119,1
1576,0,0,1,0,65,1,0,0,2,2,2,0,0,2,2,0,0,71.0,3723,0
3409,0,1,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,86.0,6238,1
4809,0,0,0,0,53,1,2,1,2,0,2,0,2,2,1,1,1,106.95,4770,1
6287,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,21.2,4353,0
4672,1,0,1,0,33,1,0,0,2,2,0,2,0,0,2,1,3,61.05,1647,0
2467,1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,29.6,5966,1
2253,0,0,0,0,34,1,0,0,2,0,2,2,2,2,1,1,0,79.95,2369,0
1447,0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,1,3,19.7,2278,0
4339,0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,20.3,2387,0
3347,1,1,1,0,46,0,1,0,0,2,2,2,2,2,1,1,0,59.9,2440,1
168,1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,24.35,4479,0
1163,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,3,19.75,6436,0
3009,1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,3,50.3,6194,0
6063,0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,2,95.6,4042,1
6813,1,1,1,0,59,0,1,0,0,2,0,0,2,2,0,1,2,50.25,2589,0
257,0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,85.35,4837,0
3451,1,0,0,0,11,0,1,0,0,0,2,0,2,0,1,1,2,41.6,3982,1
1864,1,0,0,0,10,1,0,0,2,0,0,0,0,0,0,1,3,51.65,4392,0
2474,1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,24.0,2340,0
5590,1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,1,100.85,4009,1
5688,0,0,1,1,39,1,0,0,0,0,2,0,2,0,0,1,3,59.85,1974,0
1119,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.45,1322,0
377,1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1098,0
5877,0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,1,24.15,6024,0
6997,1,1,0,0,67,1,2,1,0,0,0,0,0,0,0,1,3,75.7,4280,0
72,1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,0,40.2,831,1
4367,1,0,1,1,49,1,2,1,0,0,0,0,2,0,0,0,2,84.5,3625,1
5008,0,0,1,0,9,1,0,0,0,2,0,0,0,0,0,0,3,50.85,3941,0
1007,1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,1,91.6,3924,0
6605,0,0,0,0,70,1,2,1,0,2,0,0,2,2,1,0,2,98.9,5396,0
1115,1,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,85.0,6205,0
1321,0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,78.95,198,1
48,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.3,3738,0
3348,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,1609,1
3790,0,0,0,0,52,1,2,1,0,2,0,0,0,0,1,1,3,80.2,3650,0
583,1,0,0,0,6,1,0,0,0,0,2,0,2,0,0,0,3,60.9,3534,0
1326,1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,34.2,2215,0
5144,0,1,0,0,47,1,2,1,0,2,2,0,0,0,0,1,0,85.2,3390,1
4353,0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,1,87.15,1908,0
2167,1,0,1,1,25,1,0,0,2,0,0,2,0,0,0,0,2,54.3,539,0
6675,1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,3,19.1,491,0
3666,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,112.75,6096,0
3623,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.95,4842,0
6012,1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,19.5,281,0
4691,1,0,0,0,67,1,0,0,2,0,2,0,0,2,2,0,0,65.55,3704,0
6567,0,1,0,0,26,1,0,1,0,0,0,0,0,2,0,1,2,78.8,1630,0
41,0,0,0,0,27,1,0,0,0,2,2,2,2,2,1,0,3,78.2,1703,0
4217,1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,0,0,105.25,5827,0
5692,0,0,0,0,6,1,0,1,0,0,2,2,0,2,0,1,2,89.25,4111,0
1528,1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,20.65,399,0
1241,1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,68.7,765,0
937,1,0,0,0,6,1,0,0,2,0,2,2,2,2,0,0,1,78.65,4078,0
4301,1,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,3,24.75,428,0
1232,0,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,19.75,570,0
4110,1,1,1,0,62,1,2,1,2,2,2,0,0,0,0,1,2,89.1,4652,0
5945,0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,84.7,5035,0
3,1,1,1,0,13,1,0,1,0,2,2,0,2,2,0,1,2,98.0,434,1
2932,1,0,1,0,5,1,0,1,0,0,2,0,2,2,0,1,2,94.45,4210,1
4596,1,1,0,0,3,1,2,1,0,2,2,0,2,2,0,1,2,105.0,2541,1
6972,0,1,1,0,26,1,2,1,0,2,2,0,0,2,0,1,2,93.85,2018,1
2032,1,1,0,0,13,1,0,0,0,2,0,0,2,0,0,1,2,59.9,5947,0
6617,0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,19.95,5807,0
3823,0,1,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.0,5002,1
7016,1,1,1,1,34,1,2,1,0,2,2,2,2,2,0,1,2,108.9,3132,0
3297,1,0,0,0,18,0,1,0,2,0,2,0,0,0,0,0,3,33.6,4568,0
6827,1,0,1,1,56,1,0,1,0,2,2,2,0,0,1,1,3,85.85,4046,0
2014,0,0,0,0,36,0,1,0,0,2,0,2,0,0,0,1,0,34.85,489,0
5132,0,0,1,0,9,0,1,0,0,0,2,0,2,2,0,1,2,48.75,3755,1
1492,1,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,2,84.85,6178,1
4243,1,0,0,0,12,1,0,0,2,0,0,2,0,0,0,0,3,56.65,5230,1
5965,0,1,1,1,57,1,0,1,0,2,2,2,2,0,0,1,1,95.3,4613,0
4435,0,0,0,0,42,1,0,0,2,2,2,2,0,2,1,0,1,73.9,2742,1
5628,0,0,1,1,33,1,2,2,1,1,1,1,1,1,2,1,3,24.5,5726,1
976,1,0,1,0,70,1,0,1,2,2,0,2,0,0,2,0,0,84.6,4707,0
6181,0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,2,44.95,2676,0
1975,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,24.7,2041,0
4103,0,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,1,100.3,3068,0
3083,0,0,0,1,4,1,2,2,1,1,1,1,1,1,0,1,3,25.45,6170,0
4876,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.7,4232,0
5236,1,0,0,0,20,0,1,0,2,2,2,2,2,0,0,1,1,55.0,307,0
5093,1,0,1,1,72,1,0,0,2,2,0,2,2,0,2,0,0,68.4,4094,0
2538,0,0,0,0,31,1,2,1,0,0,2,0,0,2,0,1,2,89.9,2432,1
4872,1,1,1,0,18,1,0,1,0,0,0,0,0,2,0,0,2,78.55,775,1
4858,1,0,1,0,11,1,0,0,0,0,0,0,2,0,0,1,0,55.05,4967,0
1880,0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,1,19.8,5164,0
2047,0,1,0,0,62,1,2,1,0,0,0,0,2,0,1,0,2,84.45,4196,0
1383,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,3,35.9,3035,0
2696,1,0,1,0,16,1,0,1,2,2,0,0,0,0,0,0,0,80.75,585,0
